harga,lokasi,luas_bangunan,luas_tanah,kamar,kamar_mandi,listrik,interior,parkir,sertifikat
2100000000.0,Sleman,36,77,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
2150000000.0,Sleman,36,76,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
6500000000.0,Sleman,36,60,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 1,2 M",Bantul,192,121,3,2,2200,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
1275000000.0,Bantul,129,131,3,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
2564000000.0,Bantul,80,80,3,2,2200,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
3696000000.0,Sleman,150,200,4,3,4400,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
2000000000.0,Yogyakarta,162,215,4,3,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
5200000000.0,Sleman,36,75,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
2254000000.0,Yogyakarta,162,215,4,3,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
2200000000.0,Yogyakarta,162,215,4,3,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
"Rp 580,000111 jt",Kulon Progo,60,115,3,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
3500000000.0,Sleman,75,63,3,2,2200,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
1505000000.0,Yogyakarta,162,215,4,3,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
"Rp 3,5 M",Sleman,600,358,4,5,3500,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
5439546000.0,Bantul,36,72,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 4,5 M",Yogyakarta,333,454,6,5,0,Tak Berperabot,4.0,SHM - Sertifikat Hak Milik
4000000000.0,Bantul,45,83,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 185 jt,Kulon Progo,30,61,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 489,001222 jt",Sleman,61,91,3,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
7500000000.0,Yogyakarta,60,81,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
1169642000.0,Sleman,150,150,9,9,3500,Lengkap,4.0,SHM - Sertifikat Hak Milik
414000000.0,Sleman,45,105,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
1175053000.0,Sleman,120,157,4,3,1300,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
1148636000.0,Bantul,214,80,3,1,1300,Lengkap,3.0,SHM - Sertifikat Hak Milik
2000000000.0,Sleman,70,100,3,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
675000000.0,Sleman,160,120,4,3,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
3600000000.0,Sleman,210,120,4,3,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
"Rp 1,55 M",Sleman,164,115,5,3,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
430000000.0,Sleman,144,180,4,3,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
1900000000.0,Sleman,100,90,4,3,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
585000000.0,Sleman,171,122,4,3,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
"Rp 1,78 M",Sleman,159,108,4,3,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
"Rp 1,42 M",Sleman,142,120,5,3,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
2500000000.0,Sleman,90,100,3,2,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
Rp 690 jt,Sleman,84,100,3,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
300000000.0,Sleman,70,100,3,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 1,78 M",Sleman,124,110,4,3,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
553000000.0,Sleman,114,120,3,2,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
"Rp 1,78 M",Sleman,124,110,4,3,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
1700000000.0,Sleman,90,100,3,2,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
2208752588.0,Sleman,84,100,3,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
490000000.0,Sleman,70,100,3,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 890 jt,Sleman,90,100,3,2,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
4155000000.0000005,Sleman,210,120,4,3,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
435000000.0,Sleman,60,90,3,1,1300,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
"Rp 411,591159 jt",Bantul,59,81,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 300 jt,Sleman,36,90,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 10 M,Sleman,10000,1257,9,5,5500,Tak Berperabot,4.0,SHM - Sertifikat Hak Milik
650000000.0,Sleman,100,135,5,2,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
"Rp 1,7 M",Sleman,136,140,3,2,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
2525000000.0,Sleman,180,276,3,2,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
Rp 4 M,Sleman,600,545,4,3,3500,Tak Berperabot,4.0,SHM - Sertifikat Hak Milik
295000000.0,Yogyakarta,329,329,5,5,2200,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
2525000000.0,Yogyakarta,329,329,5,5,2200,Lengkap,1.0,SHM - Sertifikat Hak Milik
Rp 378 jt,Bantul,45,84,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 295 jt,Sleman,36,75,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 390,000077 jt",Bantul,45,85,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 725 jt,Sleman,55,84,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
2525000000.0,Sleman,36,60,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
2525000000.0,Sleman,36,101,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 379 jt,Bantul,55,78,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
499000000.0,Yogyakarta,180,119,5,3,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
650000088.0,Sleman,36,66,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
1590000000.0,Yogyakarta,180,119,5,3,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
2300000000.0,Sleman,49,140,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
975000000.0,Sleman,314,260,10,10,2200,Lengkap,6.0,SHM - Sertifikat Hak Milik
1150000000.0,Yogyakarta,125,135,3,2,2200,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
3750000000.0,Sleman,75,111,3,2,1300,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
2400000000.0,Sleman,80,100,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
1300000000.0,Yogyakarta,74,84,3,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
285000000.0,Yogyakarta,44,62,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
393000120.0,Yogyakarta,100,140,3,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 1,2 M",Yogyakarta,100,140,3,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
715000000.0,Sleman,400,763,5,4,5500,Tak Berperabot,4.0,SHM - Sertifikat Hak Milik
"Rp 2,25 M",Yogyakarta,200,200,6,4,1300,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
395000340.0,Yogyakarta,212,243,5,3,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
2250000000.0,Sleman,200,123,3,3,2200,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 800 jt,Sleman,85,90,3,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
1908700200.0,Yogyakarta,175,270,5,3,1300,Tak Berperabot,3.0,SHM - Sertifikat Hak Milik
1300000000.0,Sleman,360,300,4,3,3500,Sebagian,3.0,SHM - Sertifikat Hak Milik
1750000000.0,Yogyakarta,55,84,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 590 jt,Bantul,75,72,3,2,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
Rp 12 M,Sleman,90,103,3,2,2200,Sebagian,2.0,SHM - Sertifikat Hak Milik
3600000000.0,Yogyakarta,55,84,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
12000000000.0,Bantul,55,78,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
2100000000.0,Bantul,58,109,3,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
1200000000.0,Sleman,90,113,3,1,1300,Lengkap,2.0,SHM - Sertifikat Hak Milik
5300000000.0,Yogyakarta,300,161,5,4,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
745000000.0,Yogyakarta,200,130,4,2,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
3000000000.0,Sleman,84,119,3,2,1300,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
2400000008.0,Sleman,55,90,3,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
590000099.0,Sleman,117,117,3,2,1300,Sebagian,1.0,SHM - Sertifikat Hak Milik
2550000000.0,Sleman,106,213,5,3,0,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
1450000000.0,Sleman,380,416,9,3,2200,Sebagian,3.0,SHM - Sertifikat Hak Milik
"Rp 1,35 M",Sleman,99,131,3,2,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
1800000000.0,Sleman,53,96,2,1,1300,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
10000000000.0,Sleman,73,110,3,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
1800000000.0,Sleman,95,125,2,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
550000088.0,Sleman,135,148,3,2,2200,Lengkap,2.0,SHM - Sertifikat Hak Milik
1148636000.0,Sleman,160,160,4,3,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
950000000.0,Sleman,148,135,3,2,2200,Lengkap,2.0,SHM - Sertifikat Hak Milik
1690000000.0,Sleman,45,102,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
1700000000.0,Sleman,135,125,3,3,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
880000000.0,Yogyakarta,200,200,6,4,1300,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
575000000.0,Sleman,36,74,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
2000000000.0,Sleman,36,76,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
4850000000.0,Bantul,178,111,5,3,4400,Tak Berperabot,1.0,SHGB - Hak Guna Bangunan
1120000000.0,Bantul,72,131,2,1,900,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
"Rp 1,975 M",Sleman,160,120,5,4,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
12000000000.0,Sleman,60,100,3,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
3200000000.0,Bantul,45,84,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
3000000000.0,Sleman,82,108,3,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 699 jt,Sleman,75,119,3,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
2250000000.0,Sleman,80,104,3,2,1300,Lengkap,1.0,SHM - Sertifikat Hak Milik
Rp 550 jt,Sleman,45,103,2,1,1300,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
12000000000.0,Sleman,140,100,3,3,2200,Sebagian,2.0,SHM - Sertifikat Hak Milik
725000000.0,Sleman,45,94,2,1,1300,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
8380000000.000001,Sleman,120,123,3,3,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
775000000.0,Bantul,45,84,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 650 jt,Sleman,75,63,3,2,2200,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
1600000000.0,Sleman,75,63,3,2,2200,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 1,25 M",Yogyakarta,84,84,3,2,2200,Sebagian,1.0,SHM - Sertifikat Hak Milik
435000000.0,Sleman,160,120,4,3,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
510000000.0,Yogyakarta,200,189,5,3,2200,Sebagian,1.0,SHGB - Hak Guna Bangunan
722000000.0,Sleman,350,630,5,4,2200,Sebagian,6.0,SHM - Sertifikat Hak Milik
510000000.0,Sleman,700,1700,10,10,2200,Lengkap,10.0,SHM - Sertifikat Hak Milik
2000000000.0,Sleman,1670,1420,8,8,3500,Lengkap,3.0,SHM - Sertifikat Hak Milik
1700000000.0,Yogyakarta,160,130,5,4,2200,Lengkap,2.0,SHM - Sertifikat Hak Milik
"Rp 2,2 M",Yogyakarta,228,254,6,5,2200,Lengkap,1.0,SHM - Sertifikat Hak Milik
"Rp 7,5 M",Sleman,500,2800,7,7,2200,Lengkap,2.0,SHM - Sertifikat Hak Milik
"Rp 1,52 M",Sleman,115,105,3,2,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
485700000.0,Sleman,75,119,3,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
300000000.0,Yogyakarta,120,271,6,2,1300,Tak Berperabot,3.0,SHM - Sertifikat Hak Milik
490000000.0,Sleman,253,150,4,4,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
1450000000.0,Sleman,97,128,4,2,5500,Lengkap,1.0,SHGB - Hak Guna Bangunan
295000000.0,Yogyakarta,138,138,10,4,2200,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
410000000.0,Bantul,600,547,10,10,900,Sebagian,2.0,SHM - Sertifikat Hak Milik
"Rp 2,9 M",Sleman,165,160,10,10,2200,Lengkap,3.0,SHM - Sertifikat Hak Milik
675000000.0,Sleman,250,200,10,10,2200,Tak Berperabot,3.0,SHM - Sertifikat Hak Milik
"Rp 1,9 M",Sleman,151,240,10,10,2200,Lengkap,2.0,SHM - Sertifikat Hak Milik
1600000000.0,Sleman,75,135,3,2,2200,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
1975000000.0,Bantul,100,91,3,2,2200,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
525000000.0,Sleman,165,135,4,3,3500,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
300000000.0,Yogyakarta,488,690,7,7,11000,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
183000183.0,Sleman,165,135,4,3,2200,Sebagian,2.0,SHM - Sertifikat Hak Milik
590000000.0,Bantul,45,75,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
830000000.0,Sleman,60,60,3,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
295000000.0,Sleman,60,60,3,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
3599999000.0,Sleman,60,60,3,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
8500000000.0,Sleman,50,60,3,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
1950000000.0,Sleman,165,135,4,3,2200,Sebagian,3.0,SHM - Sertifikat Hak Milik
3599999000.0,Sleman,70,140,3,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 2,95 M",Sleman,115,126,3,3,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
3599999000.0,Bantul,40,93,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
850,Yogyakarta,100,130,3,2,2200,Lengkap,1.0,SHM - Sertifikat Hak Milik
1500000000.0,Bantul,70,75,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
3599999000.0,Sleman,36,77,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 1,15 M",Sleman,160,100,3,3,2200,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
280000000.0,Sleman,60,83,2,1,1300,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
480000000000.0,Sleman,87,160,2,2,1300,Sebagian,2.0,SHGB - Hak Guna Bangunan
406050500.0,Sleman,60,86,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
1000000000.0,Sleman,75,135,3,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
1100000000.0,Sleman,36,90,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
975000000.0,Yogyakarta,1,161,3,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
280000000.0,Sleman,80,123,3,2,1300,Lengkap,1.0,SHM - Sertifikat Hak Milik
Rp 825 jt,Sleman,80,85,3,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 2,2 M",Sleman,100,162,3,2,2200,Lengkap,2.0,SHGB - Hak Guna Bangunan
"Rp 2,6 M",Sleman,100,213,4,3,2200,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
2520477000.0,Sleman,150,210,4,3,1300,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
402199122.0,Yogyakarta,50,73,2,1,900,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
499000000.0,Sleman,430,510,6,4,7700,Tak Berperabot,2.0,SHGB - Hak Guna Bangunan
"Rp 1,3 M",Sleman,90,113,3,3,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
650000000.0,Sleman,80,124,4,2,2200,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
390100000.0,Sleman,150,130,3,3,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
435000000.0,Sleman,36,60,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
355000000.0,Sleman,70,120,3,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 400 jt,Sleman,50,81,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 3 M,Sleman,550,330,8,3,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
Rp 480 jt,Sleman,56,88,3,2,1300,Lengkap,1.0,SHM - Sertifikat Hak Milik
4850000000.0,Bantul,36,72,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
1260800022.0,Sleman,54,97,3,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
1550617007.0,Sleman,36,73,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 435 jt,Sleman,36,76,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
2013123714.9999998,Sleman,36,77,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 625 jt,Sleman,60,72,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 280 jt,Sleman,36,60,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
582789000.0,Bantul,56,167,2,1,2200,Tak Berperabot,2.0,SHGB - Hak Guna Bangunan
"Rp 1,260000222 M",Sleman,80,104,3,2,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
946889090.0,Yogyakarta,256,215,4,5,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
1800000000.0,Yogyakarta,256,215,4,5,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
1568900000.0,Yogyakarta,136,140,3,2,1300,Sebagian,2.0,SHM - Sertifikat Hak Milik
1560980000.0,Yogyakarta,136,140,3,2,1300,Sebagian,2.0,SHM - Sertifikat Hak Milik
1888890000.0,Yogyakarta,256,215,4,5,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
1888880000.0,Yogyakarta,256,215,4,5,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
1774000000.0,Yogyakarta,256,215,4,5,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
"Rp 1,5 M",Sleman,150,109,4,2,3500,Tak Berperabot,1.0,SHGB - Hak Guna Bangunan
2700000000.0,Bantul,129,132,4,3,2200,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 1,5 M",Yogyakarta,148,140,4,4,2200,Sebagian,1.0,SHM - Sertifikat Hak Milik
12000000000.0,Bantul,250,270,5,3,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
Rp 525 jt,Sleman,60,165,2,1,900,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 4,25 M",Sleman,200,305,3,2,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
1900000000.0,Sleman,270,160,5,3,2200,Lengkap,1.0,SHM - Sertifikat Hak Milik
"Rp 1,1 M",Yogyakarta,80,127,3,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 1,1 M",Yogyakarta,80,127,3,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 900 jt,Sleman,1,202,4,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 375 jt,Bantul,55,78,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 560 jt,Sleman,101,101,3,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 3,6 M",Sleman,160,285,7,2,2200,Sebagian,5.0,SHM - Sertifikat Hak Milik
"Rp 1,8 M",Sleman,250,188,4,4,2200,Lengkap,2.0,SHM - Sertifikat Hak Milik
Rp 850 jt,Sleman,115,86,3,2,2200,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
2850000000.0,Yogyakarta,80,102,3,2,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
1600000000.0,Bantul,70,85,4,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
780000000.0,Yogyakarta,90,111,3,2,1300,Sebagian,1.0,SHM - Sertifikat Hak Milik
1550000000.0,Yogyakarta,90,111,3,2,1300,Sebagian,1.0,SHM - Sertifikat Hak Milik
2450000000.0,Sleman,45,80,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
"Rp 254,001 jt",Sleman,36,62,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
29000000000.0,Sleman,122,128,2,1,2200,Sebagian,1.0,SHM - Sertifikat Hak Milik
2000000000.0,Kulon Progo,30,61,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
2100000000.0,Bantul,60,120,2,1,900,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
2200000000.0,Yogyakarta,60,120,2,1,900,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
1975000000.0,Sleman,36,90,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
Rp 396 jt,Sleman,45,76,2,1,1300,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
2530000000.0,Sleman,130,148,3,2,2200,Lengkap,2.0,SHM - Sertifikat Hak Milik
Rp 790 jt,Sleman,100,100,2,2,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
2100000000.0,Yogyakarta,83,83,2,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
1900000000.0,Yogyakarta,83,83,2,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
1375000000.0,Yogyakarta,180,276,3,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
1500000000.0,Yogyakarta,180,276,3,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
10000000000.0,Sleman,65,125,3,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
400000888.0,Sleman,36,80,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
280000000.0,Sleman,36,75,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
425000000.0,Bantul,55,78,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
750000888.0,Sleman,120,177,4,2,2200,Sebagian,2.0,SHM - Sertifikat Hak Milik
2100000000.0,Sleman,90,115,3,3,1300,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
790000888.0,Sleman,50,82,3,1,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
280000000.0,Sleman,40,72,2,1,1300,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
580000777.0,Sleman,280,150,8,8,2200,Tak Berperabot,3.0,SHM - Sertifikat Hak Milik
650000000.0,Sleman,55,84,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
485000000.0,Sleman,450,450,10,10,17600,Lengkap,2.0,SHM - Sertifikat Hak Milik
1150000000.0,Sleman,36,66,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
755000000.0,Sleman,54,97,3,2,1300,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
1100000090.0,Bantul,90,127,2,2,900,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
1300000000.0,Sleman,280,220,4,4,2200,Lengkap,3.0,SHM - Sertifikat Hak Milik
450000000.0,Yogyakarta,300,340,6,4,2200,Tak Berperabot,2.0,SHM - Sertifikat Hak Milik
490000000.0,Sleman,75,98,3,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
523456000.0,Sleman,53,99,2,1,900,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
280000000.0,Sleman,120,310,4,2,2200,Tak Berperabot,3.0,SHM - Sertifikat Hak Milik
694000000.0,Yogyakarta,145,275,3,2,1300,Tak Berperabot,4.0,SHM - Sertifikat Hak Milik
300000000.0,Sleman,85,96,3,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
890000000.0,Sleman,50,104,2,1,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
1799000000.0,Sleman,90,160,3,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
295000000.0,Sleman,100,200,3,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
1799000000.0,Sleman,60,90,3,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
1700000000.0,Sleman,500,407,3,5,5500,Sebagian,4.0,SHM - Sertifikat Hak Milik
1799000000.0,Sleman,160,220,3,3,2200,Lengkap,2.0,SHM - Sertifikat Hak Milik
395000000.0,Sleman,70,109,3,2,1300,Sebagian,1.0,SHM - Sertifikat Hak Milik
285000000.0,Sleman,70,100,3,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
369900000.0,Sleman,70,120,2,1,1300,Sebagian,1.0,SHM - Sertifikat Hak Milik
370000000.0,Sleman,75,135,3,2,1300,Tak Berperabot,1.0,SHM - Sertifikat Hak Milik
